SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,22198.0,38,0,2312.0,,5,0,2,0,0.0
0,0.0,40,0,0.302405993,6940.0,7,0,1,0,0.0
0,0.080915575,76,0,0.971286924,4840.0,11,0,4,0,0.0
0,0.32131540000000003,60,0,0.334335086,2661.0,4,0,0,0,2.0
0,0.396184153,46,0,0.5023360720000001,6206.0,5,0,1,0,3.0
0,0.07697750099999999,78,0,1753.0,,6,0,1,0,0.0
0,0.9999998999999999,55,0,0.6416110829999999,7795.0,4,0,3,0,2.0
0,0.040865029,44,0,0.341081934,6968.0,9,0,1,0,2.0
0,0.9999998999999999,42,0,0.120575885,3333.0,1,4,0,1,1.0
1,0.155414833,47,0,0.320244328,4583.0,7,0,2,0,0.0
0,0.8922155690000001,27,0,0.256319812,1700.0,7,0,0,0,0.0
0,0.918830385,59,0,0.47775370799999994,6000.0,4,0,1,0,1.0
0,0.792029625,45,0,0.700144428,9000.0,10,0,1,0,0.0
0,0.270042715,68,0,0.397923111,4525.0,9,0,1,0,0.0
0,0.0,62,0,0.250205858,8500.0,15,0,1,0,1.0
0,0.07709743,61,0,0.30791000399999996,7066.0,5,0,2,0,0.0
0,0.133154674,68,0,0.33884748200000003,5500.0,6,0,1,0,0.0
0,0.123235982,28,0,0.267294118,2124.0,3,0,0,0,1.0
0,0.49610026,52,0,1.488511489,1000.0,7,0,2,0,1.0
0,0.136182234,41,0,0.23740348100000003,7640.0,5,0,1,0,1.0
0,0.046943762,64,0,0.140555529,20916.0,13,0,2,0,2.0
0,0.009215781999999999,64,0,29.0,,15,0,0,0,0.0
0,0.792701216,31,0,0.29764454,1400.0,3,0,0,0,0.0
0,0.151415493,60,0,0.34978991600000003,5711.0,11,0,0,0,0.0
0,0.79233759,26,0,0.046649389000000006,2700.0,2,0,0,0,2.0
0,0.009210375,47,0,3321.0,,14,0,2,0,0.0
0,0.667144294,27,0,0.561685824,3914.0,14,0,1,0,0.0
0,0.0066845640000000005,50,0,3191.0,,11,0,2,0,3.0
0,0.016543317,81,0,0.316497156,5800.0,13,0,1,0,1.0
0,0.9999998999999999,34,98,0.010934083,3200.0,0,98,0,98,0.0
0,0.005622365,53,0,0.48856393,8000.0,11,0,1,0,3.0
0,0.582483503,34,1,0.09095342599999999,4100.0,2,0,0,0,0.0
0,0.257127873,71,1,0.681297245,4100.0,16,0,1,0,1.0
0,0.0,50,1,0.393366192,7506.0,9,0,1,0,2.0
0,0.028373514,79,0,159.0,,15,0,1,0,2.0
0,0.243502599,38,0,0.394521096,5000.0,4,0,1,0,2.0
1,0.9999998999999999,43,1,0.240474703,1600.0,3,4,0,0,0.0
0,0.057894548,40,0,0.02033195,2409.0,4,0,0,0,0.0
0,0.109701411,68,0,0.059982862000000005,3500.0,5,0,0,0,1.0
0,0.015632015,54,0,0.519427403,4400.0,9,0,2,0,0.0
0,0.022888877999999998,48,1,0.405599341,8500.0,13,0,3,0,0.0
0,0.21756102300000002,65,0,2.129405883,12000.0,9,0,1,0,1.0
0,0.000902913,49,0,0.031032771,12083.0,14,0,1,0,0.0
0,0.000333319,50,0,2219.0,,13,0,1,0,0.0
0,0.005108372,70,0,0.003959793,3282.0,10,0,0,0,0.0
0,0.09135831300000001,43,1,0.7942616029999999,5924.0,15,0,3,0,2.0
1,0.01300294,56,0,10571.0,,15,0,3,0,0.0
0,0.125239858,55,0,0.33773245399999996,5000.0,13,0,1,0,0.0
1,0.641294006,47,1,684.0,0.0,5,5,0,5,0.0
0,0.02994012,27,0,0.0,3000.0,2,0,0,1,0.0
1,0.9165504790000001,52,3,0.803691598,5200.0,17,0,2,1,0.0
0,0.038830097,76,0,0.10776389900000001,4082.0,5,0,1,0,1.0
0,0.027414841000000002,55,0,0.240677538,7910.0,8,0,1,0,0.0
0,0.0,52,0,0.014778325,3450.0,2,0,0,0,1.0
0,0.9999998999999999,44,0,0.191061003,14900.0,5,1,1,0,2.0
0,0.0059499209999999995,73,0,0.137875101,2465.0,4,0,0,0,0.0
0,0.026914597999999998,44,0,4.30956848,532.0,9,0,1,0,0.0
0,0.0,76,0,34.0,,4,0,0,0,0.0
0,0.05114077,49,1,0.37986201399999997,10000.0,11,0,3,0,4.0
0,0.105350605,89,0,102.0,,4,0,0,0,0.0
0,2.641791045,35,1,0.194451387,4000.0,5,1,0,3,0.0
0,0.127632043,31,0,185.0,,3,0,0,0,0.0
0,0.40319361299999995,25,0,0.0019993339999999997,3000.0,1,0,0,0,0.0
0,0.01993081,75,0,0.004285306,10500.0,7,0,0,0,0.0
0,0.023530283,58,0,28.0,,3,0,0,0,0.0
0,0.054154352,67,0,3138.0,,11,0,1,0,
0,0.056457445,63,0,4880.0,,12,0,2,0,0.0
0,0.130168792,43,0,0.48414718799999995,4320.0,8,0,1,0,1.0
0,0.100578449,36,0,0.08706356300000001,4467.0,8,0,0,0,2.0
0,1.14419396,55,2,0.335620711,1602.0,4,6,0,0,0.0
0,0.299654882,48,0,0.502635884,5500.0,17,0,1,0,0.0
0,9.19e-05,64,0,275.0,,11,0,0,0,0.0
0,0.89400265,62,0,0.6742962379999999,3800.0,6,0,1,0,1.0
0,0.0,43,0,5110.0,,8,0,2,0,2.0
1,1.4271457090000002,65,3,0.21096173699999998,2900.0,4,0,0,1,0.0
0,0.015479351,72,1,1343.0,0.0,9,0,1,0,0.0
0,0.049142356,56,2,4550.0,,12,0,3,0,0.0
0,0.291518073,65,0,0.640997831,7375.0,25,0,5,0,1.0
0,0.0,55,0,5244.0,,7,0,1,0,1.0
0,0.8789700690000001,48,0,0.501260151,3570.0,14,0,1,0,2.0
0,0.5603147470000001,48,0,0.130661395,5563.0,5,0,0,0,1.0
0,0.036725047000000004,29,0,0.005141388,3500.0,1,0,0,0,0.0
0,0.9999998999999999,54,1,0.519812776,18800.0,10,0,5,0,1.0
0,0.0,62,1,0.49842800299999995,4770.0,6,0,1,0,0.0
0,0.105294735,60,0,0.221881587,10437.0,4,0,1,0,0.0
0,0.281897448,78,0,0.034988337,3000.0,4,0,0,0,0.0
0,0.074012204,57,0,1786.0,,5,0,1,0,0.0
0,0.099314684,89,0,591.0,,3,0,0,0,0.0
1,0.720252769,48,0,1.3095634790000001,3000.0,13,0,2,0,0.0
0,0.027104475,53,1,0.410096705,6100.0,22,0,2,0,0.0
0,0.2322281,81,0,0.18321320600000002,4300.0,3,0,0,0,0.0
0,0.0,48,0,0.24057250600000002,11667.0,11,0,2,0,3.0
0,0.41377080200000005,45,1,0.343640391,10833.0,13,0,1,0,2.0
0,0.019275623999999998,71,1,0.39863436799999996,6150.0,27,0,1,0,1.0
0,0.11812054,51,0,0.309822799,14333.0,18,0,3,0,2.0
0,0.9999998999999999,22,0,0.0,820.0,1,0,0,0,0.0
0,0.443012326,45,0,0.443854996,7916.0,9,0,1,0,4.0
0,0.569107796,53,0,0.196443139,6128.0,8,0,1,0,2.0
0,0.06665128299999999,50,0,0.012737263,4003.0,3,0,0,0,0.0
1,0.9999998999999999,33,1,0.740129935,2000.0,6,0,0,0,3.0
0,0.269839031,70,0,0.244086148,8496.0,9,0,1,0,0.0
0,0.03766039,61,0,0.001713796,3500.0,1,0,0,0,0.0
0,0.858111283,59,0,0.34416453700000005,8216.0,10,0,1,0,2.0
0,0.667666608,51,2,0.31674932,6250.0,5,0,3,0,3.0
0,0.652650206,46,0,1.025919526,4050.0,10,0,0,0,0.0
0,0.41455019600000004,57,0,0.699518153,17847.0,10,0,5,0,0.0
1,0.0,49,0,0.289934106,4400.0,7,1,1,0,2.0
0,0.009253641,66,0,0.00017646,5666.0,3,0,0,0,0.0
0,0.0,81,0,0.0,,2,0,0,0,0.0
0,0.010538543000000001,60,0,18.0,,4,0,0,0,0.0
0,0.0,81,0,0.0,,1,0,0,0,0.0
0,0.9999998999999999,57,0,0.082717064,3650.0,2,0,0,0,2.0
0,0.032845492000000004,68,0,0.002790373,2866.0,7,0,0,0,0.0
0,0.395823807,48,0,0.15795487,3500.0,7,1,0,0,2.0
0,0.014719706,39,0,0.485601646,5833.0,9,0,1,0,4.0
0,0.004282444,76,0,0.0008570610000000001,10500.0,6,0,0,0,0.0
0,0.569308424,44,0,0.6904199240000001,5500.0,13,0,2,0,0.0
0,0.249433409,51,4,0.164723032,6173.0,7,1,0,4,0.0
0,0.14537092599999998,53,9,0.148315964,6620.0,12,0,1,0,0.0
0,0.717142513,42,0,0.48009188399999997,3917.0,11,0,1,0,1.0
0,0.0,55,0,0.423394151,4000.0,9,0,1,0,0.0
0,0.001301067,84,0,1230.0,,7,0,1,0,1.0
0,0.9999998999999999,32,0,0.096394145,2800.0,1,0,0,0,1.0
0,0.77278402,45,0,0.257261411,2650.0,6,2,0,0,0.0
0,0.021872568999999998,54,0,0.300633263,9000.0,9,0,1,0,2.0
0,0.165544827,65,0,0.074589683,13647.0,10,0,1,0,0.0
0,0.14674569,33,0,0.431002816,8166.0,7,0,1,0,0.0
0,0.357811816,68,0,0.754822117,2332.0,9,0,1,0,0.0
0,0.9999998999999999,70,0,0.001749563,4000.0,0,0,0,0,1.0
0,0.9999998999999999,23,0,0.0,,2,0,0,0,0.0
0,0.12373118,58,0,0.316193885,19000.0,7,0,1,0,1.0
0,0.0,54,0,0.371810255,12500.0,13,0,2,0,1.0
0,0.9353392220000001,52,0,2.203197868,1500.0,4,0,1,0,2.0
0,0.09636144599999999,55,0,0.474797055,5296.0,8,0,1,0,1.0
0,0.0,59,0,0.0,0.0,1,0,0,0,0.0
0,0.011911413999999999,43,0,0.00265316,4145.0,6,0,0,0,0.0
0,0.0016664820000000002,40,0,0.383461779,4800.0,14,0,2,0,2.0
0,0.005499929000000001,61,0,0.119906674,12000.0,12,0,1,0,2.0
0,0.006584165,86,0,17.0,,8,0,0,0,0.0
0,0.017471737,80,0,18.0,,5,0,0,0,0.0
0,0.013170933999999999,50,0,21.0,,11,0,0,0,1.0
0,0.7680179079999999,57,0,0.422370281,14858.0,14,0,2,0,1.0
0,0.188938408,65,1,0.35239523799999994,10666.0,21,0,3,0,0.0
0,0.75735672,32,0,0.381091212,2400.0,8,0,0,0,0.0
0,0.654529154,63,0,0.170823991,7135.0,3,0,1,0,0.0
0,0.759475992,69,0,0.445110978,5000.0,6,0,1,0,0.0
0,0.041341017,48,0,0.109682948,3500.0,8,0,0,0,0.0
1,0.592346914,39,2,1.125308744,6072.0,8,0,2,0,1.0
0,0.010166328,55,0,0.171026318,12500.0,2,0,1,0,2.0
0,0.058728655,73,0,0.14252268099999998,6833.0,6,0,1,0,0.0
0,0.8963260409999999,60,0,0.5810035179999999,5400.0,6,0,1,0,0.0
0,0.9999998999999999,27,0,0.18661482899999998,3600.0,2,0,0,0,0.0
0,0.0,64,0,0.511366676,3738.0,10,0,2,0,0.0
0,0.08431135199999999,46,0,0.011883803,4543.0,6,0,0,0,0.0
0,0.095526914,55,1,1185.0,,5,0,0,0,1.0
0,0.798061287,57,0,0.43195453100000003,9500.0,22,0,1,0,0.0
0,0.39977858299999997,67,0,0.512441581,7916.0,12,0,2,0,1.0
0,0.043725384000000006,56,0,0.193748385,3870.0,5,0,1,0,1.0
0,0.34010309899999996,60,0,0.028270987999999997,5800.0,3,0,0,0,0.0
1,0.782811459,50,2,0.607763485,4430.0,13,1,1,0,0.0
0,0.044952705999999995,64,0,0.50284258,5100.0,16,0,1,0,0.0
0,0.495647005,38,0,0.12203023800000001,8333.0,7,0,0,0,0.0
1,0.149764181,28,0,0.303431505,3700.0,12,0,1,0,0.0
0,0.831803738,37,0,1.3702720640000001,1506.0,7,0,0,0,0.0
0,0.7434734470000001,40,0,0.967576331,3700.0,7,0,3,0,0.0
0,0.454274286,51,3,1505.0,,11,0,1,0,1.0
0,0.39170946799999995,32,0,0.734932349,1625.0,7,0,1,0,2.0
0,0.446755324,54,0,0.231292517,3674.0,8,0,1,0,0.0
0,0.071020732,59,0,0.007311041999999999,9300.0,6,0,0,0,0.0
0,0.00266662,75,0,1435.0,,6,0,1,0,0.0
0,0.632236508,56,0,0.466862006,21500.0,25,0,2,0,0.0
0,0.093095345,45,0,0.531981279,7050.0,4,0,2,0,3.0
0,0.367004337,71,0,0.613349015,3400.0,11,0,2,0,1.0
0,0.119803819,38,0,0.126454709,8334.0,3,0,1,0,5.0
0,0.08908338699999999,41,0,2008.0,,7,0,1,0,
1,0.020070782,50,0,0.187762448,5000.0,9,0,1,0,1.0
0,0.0,39,0,0.372796632,3800.0,4,0,1,0,1.0
0,0.242866925,59,0,0.378121649,13053.0,11,0,2,0,0.0
0,0.098668252,62,0,0.28578094800000003,15000.0,12,0,2,0,0.0
1,0.7200608559999999,27,2,634.0,,3,0,0,2,0.0
0,0.078491616,67,0,0.307470805,6250.0,6,0,1,0,0.0
0,0.077358439,44,0,0.32426757300000003,10000.0,10,0,2,0,0.0
0,0.130024508,52,0,0.058681496,41000.0,9,0,2,0,0.0
0,0.048811482999999996,49,0,0.454463154,5522.0,3,0,1,0,2.0
0,0.0,64,0,0.381597291,5020.0,12,0,2,0,0.0
0,0.053566493,46,0,0.502812249,11200.0,16,0,6,0,1.0
0,0.055631887000000005,55,0,0.230930318,19100.0,11,0,1,0,2.0
0,0.06583101400000001,44,0,0.38735755299999997,10266.0,18,0,2,0,1.0
0,0.910920809,56,3,0.124980374,12737.0,13,1,0,0,1.0
0,0.13851032800000002,61,0,0.329941442,10416.0,9,0,2,0,0.0
0,0.05381329,63,0,0.17758907100000001,5416.0,3,0,1,0,0.0
0,0.0,50,0,0.412146963,4000.0,11,0,2,0,0.0
0,0.080324954,52,0,1600.0,,8,0,1,0,
0,0.092494622,65,0,0.133014562,4600.0,5,0,1,0,0.0
0,0.12118263900000001,83,0,71.0,,6,0,0,0,0.0
0,0.0,63,0,555.0,,4,0,1,0,0.0
0,0.016933011,77,0,0.249583472,3000.0,9,0,1,0,1.0
0,0.139088099,53,0,1854.0,,6,0,1,0,0.0
0,0.045058592,43,0,3364.0,,10,0,2,0,0.0
0,0.270008193,63,1,0.334140308,19000.0,14,0,3,0,0.0
0,0.05112015599999999,64,0,3470.0,,11,0,1,0,0.0
0,0.051439835,70,0,32.0,,2,0,0,0,0.0
0,0.8515271879999999,54,0,0.29772665,3650.0,17,0,0,1,0.0
0,0.9999998999999999,48,3,0.30983916699999997,4227.0,5,1,1,0,2.0
0,0.24807880399999999,62,0,1862.0,,17,0,1,0,0.0
0,0.200771373,42,0,0.121507306,3900.0,7,0,0,0,3.0
0,0.9999998999999999,49,0,0.209192614,7418.0,5,0,1,0,3.0
0,0.08296153,48,0,0.41876353899999996,6000.0,11,0,3,0,4.0
0,0.46454502,60,0,2037.0,,9,0,2,0,0.0
0,0.77111731,74,0,0.19128540300000002,2294.0,4,0,0,0,0.0
0,0.8698283109999999,51,0,0.220603054,12900.0,7,0,1,0,1.0
1,0.610778443,41,1,0.22366764600000003,2382.0,4,0,0,2,3.0
0,0.0028665709999999996,56,0,0.062391681,7500.0,4,0,0,0,0.0
0,0.9999998999999999,57,0,0.045534387,7400.0,1,1,0,0,0.0
0,0.394921016,69,0,0.352129574,5000.0,7,0,1,0,0.0
0,0.001043597,85,0,2351.0,,10,0,1,0,0.0
0,0.322918033,56,0,0.246072472,12666.0,10,0,2,0,2.0
0,0.280255121,31,0,0.235003092,4850.0,6,0,1,0,2.0
0,0.7801570659999999,52,0,3373.0,,10,0,1,0,0.0
0,0.593083847,63,0,1773.0,,7,0,1,0,
0,0.9999998999999999,45,1,4219.0,,6,0,2,0,0.0
0,0.105126325,27,0,0.17069980399999998,1528.0,4,0,0,0,0.0
0,0.03635695,62,0,0.257707905,18000.0,12,0,2,0,0.0
0,0.29105221600000003,63,0,0.537213952,4500.0,12,0,1,0,0.0
0,0.067540927,38,0,0.257717785,8000.0,4,0,1,0,2.0
0,0.113810563,46,0,0.346072659,9000.0,14,0,1,0,0.0
1,0.930570702,78,0,340.0,,7,0,0,0,0.0
1,0.484555918,57,0,0.534271806,7600.0,30,0,2,0,0.0
0,0.9999998999999999,33,0,0.110857515,6133.0,6,0,0,0,0.0
0,0.093604105,44,0,0.668266347,5000.0,12,0,2,0,2.0
0,0.082587155,69,0,0.13249571699999999,1750.0,10,0,0,0,0.0
0,0.885608403,54,0,1.47540121,3800.0,9,0,2,0,0.0
0,0.007524019,30,0,0.186232505,3500.0,7,0,0,0,2.0
0,0.181070473,71,0,0.129519353,4701.0,4,0,0,0,0.0
0,0.0,50,0,0.247941661,4250.0,4,0,1,0,2.0
0,0.073446574,58,0,856.0,,5,0,1,0,
0,0.81313382,40,1,0.365286624,3139.0,7,0,0,0,3.0
0,0.004060938,52,0,980.0,,4,0,1,0,0.0
0,0.002529611,67,0,0.001770303,4518.0,9,0,0,0,0.0
0,0.315453127,58,0,0.311887225,20500.0,23,0,8,0,0.0
0,0.068165755,80,0,0.36355273899999996,9783.0,15,0,3,0,0.0
0,0.569675484,55,0,0.458657356,6300.0,13,0,2,0,1.0
0,0.894386001,32,1,0.655923605,3350.0,8,0,1,0,1.0
0,0.44157098,49,0,0.097491596,11600.0,15,0,0,0,1.0
0,0.472026399,55,0,0.302542925,4600.0,4,0,1,0,1.0
0,0.011108453999999999,50,0,2097.0,,5,0,2,0,0.0
0,0.840572208,68,6,0.462869341,8900.0,10,0,1,1,1.0
0,0.9999998999999999,64,2,0.009303539,11500.0,0,0,0,0,1.0
0,0.0,59,0,1670.0,,6,0,1,0,0.0
0,0.131632084,71,0,0.247501086,4601.0,4,0,1,0,1.0
1,0.24926210199999999,37,2,1.67130829,3087.0,7,1,2,0,0.0
0,0.929364572,33,1,0.281286452,6000.0,6,0,1,0,0.0
0,0.059055607,70,0,0.113839286,2687.0,6,0,1,0,0.0
0,0.9999998999999999,57,0,0.620485615,4900.0,11,0,2,1,1.0
0,0.6943501679999999,51,0,0.47876409,9935.0,8,0,1,0,3.0
1,1.1225033290000002,34,2,1.800498753,400.0,3,1,0,2,1.0
0,0.17643640600000002,49,0,0.658097686,3500.0,7,0,1,0,0.0
0,0.003882262,57,0,7.0,,3,0,0,0,0.0
0,0.041988022,62,0,0.41306240899999996,3444.0,11,0,2,0,1.0
0,0.404074386,28,1,0.971285893,800.0,8,0,0,0,0.0
0,0.19676699399999997,53,0,0.380123975,5000.0,10,0,1,0,1.0
0,0.097757169,61,0,0.21071402,13458.0,7,0,1,0,2.0
0,0.734308856,57,0,0.553383036,7108.0,12,0,1,0,0.0
0,0.210343329,26,2,0.009608785,1456.0,2,0,0,0,0.0
0,0.297627345,61,0,294.0,,2,0,0,0,0.0
0,0.0,50,0,1222.0,1.0,19,0,1,0,0.0
0,0.855043642,37,0,0.196764986,5254.0,7,0,0,0,1.0
0,0.274679577,50,0,0.39913411,9700.0,12,0,3,0,2.0
0,0.292172707,62,0,3663.0,,12,0,2,0,2.0
1,0.741505663,43,2,0.182833217,5731.0,11,0,0,1,1.0
0,0.0,59,0,0.04691601,9143.0,6,0,1,0,0.0
0,0.9999998999999999,26,0,0.0,,0,0,0,0,0.0
0,0.127234911,62,0,0.997231195,2166.0,4,0,1,0,0.0
0,0.013797241000000002,42,0,0.27738894399999997,7000.0,8,0,1,0,0.0
0,0.052655844,66,0,4389.0,,15,0,1,0,0.0
0,0.9481519890000001,34,1,0.23792357600000003,2773.0,10,0,0,0,0.0
0,0.702259548,38,0,0.611694153,2000.0,7,0,1,0,0.0
0,0.16158548,41,0,0.666133455,4375.0,14,0,3,0,0.0
0,0.9999998999999999,69,0,0.0,0.0,0,0,0,0,0.0
0,0.21612109699999998,44,0,0.992976892,4413.0,11,0,3,0,1.0
1,0.905472637,26,0,0.077568972,2500.0,2,0,0,0,0.0
0,0.726996918,64,0,0.16912675,10500.0,7,0,1,0,0.0
0,0.010215404,62,0,0.16616018,10200.0,16,0,1,0,0.0
0,0.14996991,60,0,111.0,,5,1,0,0,0.0
0,0.019170826000000002,64,0,954.0,,15,0,1,0,0.0
0,0.127041621,68,0,0.153400375,17600.0,5,0,1,0,0.0
0,0.052782595999999994,64,0,5169.0,,10,0,1,0,0.0
0,0.020189515,80,0,12.0,,3,0,0,0,0.0
0,0.083238335,50,0,0.07147509,12283.0,4,0,0,0,0.0
0,0.16048464,51,0,0.367272284,8200.0,7,0,1,0,0.0
1,0.9999998999999999,45,0,0.43599000299999996,3600.0,2,2,1,1,2.0
1,0.67309065,24,1,0.276395799,1808.0,2,1,0,2,0.0
0,0.736991057,40,0,0.38769171,5150.0,6,0,1,0,2.0
0,0.016555188000000002,43,0,1652.0,,6,0,1,0,0.0
0,0.47757114700000003,48,0,0.44507931700000003,13300.0,15,0,4,0,1.0
0,0.24397073,54,0,0.29106695899999996,12783.0,9,0,2,0,2.0
0,0.015474613,54,0,0.238234902,7500.0,9,0,1,0,2.0
0,0.030356367999999998,35,0,0.249833356,7500.0,7,0,1,0,2.0
0,0.707720007,41,0,0.20845795399999997,14376.0,9,0,2,0,2.0
0,0.158912145,61,0,1826.0,,5,0,1,0,2.0
0,0.969804618,30,1,0.10288663099999999,6200.0,7,0,0,0,3.0
0,0.443088369,58,0,0.24062075,12500.0,12,0,2,0,0.0
0,0.290914618,74,0,0.5190231820000001,5650.0,21,0,1,0,2.0
0,1.014383509,68,0,559.0,,5,0,0,0,0.0
0,0.365649586,45,0,0.278418705,6500.0,7,0,1,0,3.0
0,0.0,55,0,0.0,,10,0,0,0,0.0
0,0.014679908,77,0,412.0,,16,0,0,0,0.0
0,0.543964507,31,0,0.101550316,10900.0,10,0,0,0,1.0
0,0.05095592400000001,27,0,19.0,,3,0,0,0,
0,0.000517744,64,0,0.358826081,6916.0,26,0,2,0,1.0
0,0.438164404,68,0,0.310140788,4900.0,6,0,1,0,1.0
0,0.046795987000000004,71,0,0.014652646,5800.0,4,0,0,0,0.0
0,0.019771373999999998,53,0,0.289704709,8770.0,17,0,2,0,1.0
0,0.002118465,59,0,0.15815348699999998,12000.0,3,0,1,0,4.0
0,0.08989093599999999,43,0,0.501101508,5900.0,6,0,1,0,2.0
0,0.050117057,58,0,3268.0,,14,0,1,0,1.0
0,0.677576546,70,2,0.9606525909999999,2083.0,13,0,1,1,0.0
0,0.021524694,63,0,19.0,,2,0,0,0,0.0
0,0.101934315,55,0,0.181896108,5832.0,4,0,1,0,1.0
0,0.049966545,49,0,0.117757971,11667.0,9,0,2,0,1.0
0,0.194490275,62,0,1822.0,,3,0,1,0,0.0
0,0.9999998999999999,68,0,2.6000000000000002e-05,38417.0,2,0,0,0,0.0
0,0.927163814,42,0,7513.0,,16,0,1,0,4.0
0,0.028165906,70,0,0.254032258,6447.0,9,0,1,0,1.0
0,0.030994834,59,0,0.279240253,3000.0,5,0,0,0,1.0
0,0.048455758,64,0,0.427885863,7709.0,8,0,2,0,1.0
0,0.127713838,59,0,0.268538517,12500.0,20,1,3,0,0.0
1,0.843332865,32,5,1618.0,,23,0,0,0,
0,0.26392907600000004,48,0,0.406354144,4500.0,9,0,2,0,4.0
0,0.043534620999999996,38,0,0.22663429899999998,17300.0,8,0,2,0,2.0
0,0.12914990199999998,49,0,0.253132832,9176.0,5,0,1,0,0.0
0,0.0,74,0,0.284857299,5500.0,6,0,1,0,0.0
0,0.015113207,47,0,0.225750477,5762.0,4,0,1,0,1.0
0,0.644938111,35,0,0.362828582,2700.0,8,0,0,0,0.0
0,0.393663776,51,1,0.382304165,10250.0,23,0,2,0,2.0
0,0.116211602,45,0,0.45261403899999997,4800.0,16,0,1,0,2.0
1,1.148955495,22,1,37.0,,2,0,0,0,0.0
0,0.42631473700000005,37,0,0.560330958,4350.0,8,0,1,0,0.0
0,0.02563023,39,2,0.5035926270000001,3200.0,5,0,2,0,2.0
0,0.04116996,59,0,0.6781160940000001,6666.0,15,0,1,0,0.0
1,1.0618858820000001,45,1,0.069030555,2650.0,2,1,0,0,3.0
0,0.217509741,51,0,0.194808178,4352.0,5,0,2,0,0.0
0,0.412260776,38,0,0.284769463,5291.0,5,0,2,0,2.0
0,0.05520939,31,1,0.39050296799999995,3200.0,6,0,1,0,1.0
0,0.110499239,26,2,0.296501943,1800.0,5,0,0,0,0.0
0,0.007466778,32,0,0.036435168999999996,5845.0,7,0,0,0,3.0
0,0.0035427559999999998,81,0,0.000285687,10500.0,6,0,0,0,0.0
0,0.026805574,63,0,831.0,,5,0,1,0,0.0
0,0.015461723,52,1,0.226977302,10000.0,20,0,1,0,2.0
0,0.9999998999999999,35,0,0.027287697000000003,4250.0,1,0,0,0,0.0
0,0.014296911,49,0,0.504123969,4000.0,10,0,2,0,0.0
0,0.1679944,40,0,3035.0,,5,0,1,0,0.0
0,0.051889687000000004,58,0,2084.0,,12,0,2,0,2.0
0,0.8814885729999999,56,0,4146.0,,27,0,0,0,0.0
0,0.087708878,36,0,3533.0,,13,0,1,0,2.0
0,0.292114081,33,0,0.334611697,7300.0,8,0,2,0,0.0
0,0.940189252,35,0,0.07151008,2628.0,3,0,0,0,1.0
0,0.0,39,0,0.135042936,8500.0,9,0,1,0,3.0
0,0.051774901,60,0,0.003506038,7700.0,1,0,0,0,1.0
0,0.9999998999999999,62,1,38.0,,0,0,0,0,0.0
0,0.880809827,45,0,0.45666529100000003,4845.0,4,0,1,0,0.0
0,0.046848448,41,0,0.18872483199999998,3724.0,8,0,0,0,2.0
0,0.990614735,60,1,0.150217621,8500.0,6,0,0,0,1.0
0,0.0022563870000000003,57,0,0.267564325,7500.0,12,0,1,0,0.0
0,0.130134298,62,1,0.21629438199999998,16250.0,7,0,2,0,0.0
0,0.023744427999999998,68,0,0.169261534,7000.0,6,0,1,0,0.0
0,0.02597948,67,0,0.018234165,2083.0,2,0,0,0,0.0
0,0.691323283,44,0,0.279589833,9166.0,10,0,2,0,2.0
0,0.9999998999999999,60,0,0.068846558,6666.0,7,0,0,0,0.0
0,0.276290951,49,3,2007.0,,17,0,1,0,2.0
0,0.016030276,44,0,0.09319318,7800.0,10,0,0,0,1.0
0,0.615485823,78,0,0.670640835,5367.0,6,0,2,0,0.0
0,0.059456481,47,0,0.260301553,22350.0,10,0,2,0,1.0
0,0.600618467,63,0,0.459058188,6667.0,11,0,2,0,0.0
0,0.47930413899999996,29,0,0.497000461,4333.0,3,0,1,0,3.0
0,0.88976378,55,0,0.323935213,5000.0,3,0,1,0,0.0
0,0.452317091,77,0,0.5376215999999999,10073.0,32,0,1,0,1.0
0,0.013021933000000001,63,0,0.291536278,13740.0,7,0,2,0,1.0
0,0.0,52,0,24.0,,7,0,0,0,0.0
0,0.143201506,49,0,0.082166768,11500.0,14,0,1,0,2.0
0,0.8493433770000001,68,0,0.119747255,16300.0,9,0,0,0,2.0
0,0.10316739400000001,54,0,0.20679743,11827.0,18,0,1,0,2.0
1,0.063715498,71,3,0.66923925,2720.0,10,0,1,0,0.0
1,0.060416867,52,4,1403.0,,12,1,1,3,2.0
1,0.423628819,42,0,0.446476469,4100.0,7,0,1,0,0.0
0,0.45223811700000005,42,0,1.237442922,656.0,5,1,0,0,0.0
0,0.068451735,59,0,0.356017356,4378.0,12,0,1,0,0.0
0,0.088806033,81,1,0.330842053,8027.0,11,0,2,0,0.0
0,0.9999998999999999,73,0,42.0,,4,0,0,0,
0,0.0,24,0,0.0,,1,0,0,0,0.0
0,0.042189472,56,0,2375.0,,11,0,1,0,0.0
0,0.004883494,69,0,364.0,,5,0,2,0,0.0
0,0.059841055,52,0,0.287787885,10333.0,17,0,2,0,1.0
0,0.7626784940000001,46,0,0.330976669,9900.0,15,0,2,0,2.0
0,0.37878128299999997,38,2,5162.0,,15,0,1,0,1.0
